1098,A,X,J,11,514
1099,A,Z,I,87,528
1100,A,Y,K,23,167
1101,A,Y,J,30,447
1102,B,Y,L,86,794
1103,A,X,I,89,164
1104,A,X,J,100,945
1105,B,Z,I,13,171
1106,B,Z,L,49,456
1107,B,Z,K,47,832
1108,A,Z,J,87,603
1109,B,X,K,51,656
1110,A,X,L,33,653
1111,A,Y,L,32,511
1112,A,Y,J,61,779
1113,B,X,L,24,784
1114,A,Y,L,14,843
1115,A,X,I,20,180
1116,A,X,J,68,658
1117,A,Y,L,24,393
1118,A,Z,J,69,705
1119,A,X,I,90,729
1120,B,Y,K,14,485
1121,B,Y,J,86,512
1122,A,Y,I,59,274
1123,B,Y,I,76,555
1124,B,X,J,53,609
1125,B,Y,K,84,100
1126,A,Y,K,48,982
1127,B,X,L,75,720
1128,A,X,I,35,900
1129,B,Z,K,28,675
1130,A,Y,J,78,625
1131,A,Z,K,85,301
1132,B,X,I,15,407
1133,B,X,L,87,177
1134,B,Z,I,13,437
1135,A,Y,I,99,664
1136,A,Y,L,44,353
1137,A,X,I,62,941
1138,B,Z,I,14,936
1139,B,X,L,86,100
1140,A,Y,I,45,493
1141,A,Y,L,84,455
1142,A,X,I,38,537
1143,A,Z,J,95,626
1144,B,Z,I,23,946
1145,B,Z,I,56,578
1146,A,Z,K,69,456
1147,B,Z,J,28,571
1148,A,X,L,68,919
1149,A,Y,J,64,599
1150,A,Z,L,87,732
1151,A,X,I,44,303
1152,B,Y,K,67,844
1153,B,Y,L,71,686
1154,B,X,K,67,202
1155,B,X,J,14,671
1156,B,Y,J,91,363
1157,B,Z,J,49,175
1158,A,Z,L,41,380
1159,B,Z,J,51,291
1160,A,Y,I,81,738
1161,B,X,I,63,639
1162,B,Z,J,92,966
1163,B,Z,L,35,904
1164,B,Z,J,49,827
1165,B,Z,K,42,136
1166,A,Z,J,91,104
1167,B,Z,L,56,671
1168,B,X,L,16,795
1169,B,Y,L,37,631
1170,B,Z,K,82,546
1171,A,Z,L,51,251
1172,B,Z,L,17,397
1173,B,Z,L,35,967
1174,B,Y,K,52,417
1175,B,Z,L,12,107
1176,B,X,K,70,258
1177,A,Y,K,18,340
1178,A,X,J,70,300
1179,A,Y,L,34,919
1180,A,Z,J,50,757
1181,A,Z,L,41,105
1182,B,Y,I,55,171
1183,A,Z,K,81,713
1184,A,X,I,10,294
1185,A,Y,K,18,781
1186,A,X,L,89,214
1187,B,Y,L,64,784
1188,B,Y,I,58,145
1189,A,Z,L,98,364
1190,B,X,K,18,678
1191,A,Y,K,35,894
1192,A,Z,J,63,916
1193,A,X,L,32,229
1194,A,Y,I,47,648
1195,A,X,I,34,472
1196,A,Z,J,41,978
1197,B,Y,I,72,490
1198,B,Z,I,42,542
1199,B,Z,L,71,444
1200,A,Y,J,53,752
1201,A,Y,I,38,389
1202,A,Y,I,40,306
1203,A,Y,K,27,956
1204,B,Y,I,53,815
1205,A,Z,L,21,297
1206,B,X,K,29,382
1207,B,X,J,78,256
1208,A,Z,L,55,797
1209,B,X,J,33,956
1210,B,Z,I,41,264
1211,A,Y,L,79,891
1212,A,Z,J,59,470
1213,B,Z,L,18,781
1214,B,Y,J,17,824
1215,B,X,L,85,902
1216,A,Y,L,41,885
1217,A,X,I,71,679
1218,B,Y,J,45,682
1219,A,Z,K,38,713
1220,B,X,I,38,742
1221,B,Y,I,86,342
1222,B,Y,J,56,837
1223,A,Z,L,36,441
1224,A,X,K,77,562
1225,B,X,J,17,373
1226,A,Y,K,38,637
1227,A,X,L,44,574
1228,A,X,J,52,459
1229,A,X,J,27,728
1230,B,X,L,78,750
1231,A,Z,J,23,737
1232,A,Z,J,97,542
1233,B,X,I,88,621
1234,A,X,K,59,834
1235,A,Y,K,74,786
1236,B,Z,J,79,293
1237,B,Z,J,16,727
1238,B,Z,J,46,553
1239,B,Y,J,61,170
1240,A,Y,L,35,244
1241,B,X,I,13,391
1242,A,Y,K,77,167
1243,B,Z,K,16,104
1244,A,Y,K,84,612
1245,A,Z,J,87,678
1246,A,Y,K,70,334
1247,B,Z,L,77,105
1248,A,Y,K,16,410
1249,B,Z,I,14,557
1250,B,Z,K,45,506
1251,A,Z,I,59,262
1252,B,Y,J,60,379
1253,B,Z,J,14,699
1254,A,Y,I,58,328
1255,A,X,L,80,680
1256,B,Y,J,79,410
1257,B,Y,K,25,847
1258,B,Z,K,54,181
1259,B,X,J,21,438
1260,A,X,L,93,848
1261,B,Z,J,97,967
1262,A,Z,K,94,655
1263,B,Y,J,69,567
1264,B,Z,K,96,499
1265,A,X,J,40,463
1266,A,Z,J,17,329
1267,B,X,L,69,723
1268,B,Y,L,62,302
1269,B,X,L,37,950
1270,B,Y,K,58,770
1271,B,Y,I,34,343
1272,B,X,L,96,299
1273,A,X,J,12,647
1274,B,X,J,14,859
1275,A,X,I,57,869
1276,B,Y,K,60,894
1277,B,X,I,49,230
1278,B,Z,J,43,337
1279,B,X,J,17,185
1280,B,X,I,20,505
1281,A,X,K,21,433
1282,B,X,J,48,665
1283,A,Y,J,96,652
1284,A,X,I,20,526
1285,B,X,I,15,543
1286,A,X,L,96,603
1287,B,Y,K,37,279
1288,A,X,K,21,594
1289,A,Y,I,88,390
1290,A,X,I,10,380
1291,A,X,J,21,800
1292,A,Y,L,98,894
1293,A,Y,I,61,654
1294,B,X,I,84,524
1295,A,X,K,20,934
1296,B,Z,J,81,709
1297,B,X,J,54,240
1298,A,Y,J,69,975
1299,B,X,I,81,403
1300,B,Z,I,43,245
1301,B,Z,K,99,150
1302,A,Y,J,59,454
1303,A,Z,K,73,197
1304,A,Y,J,19,831
1305,A,X,J,56,405
1306,B,Z,K,82,274
1307,A,Y,J,88,720
1308,A,X,L,54,910
1309,A,X,K,67,570
1310,B,Z,L,62,375
1311,A,X,J,48,570
1312,A,X,J,27,645
1313,B,Z,J,62,979
1314,A,Z,K,21,311
1315,B,Y,J,76,733
1316,A,X,L,50,309
1317,B,Z,L,34,740
1318,B,Z,L,61,618
1319,B,X,J,61,360
1320,B,Y,J,66,695
1321,A,Z,L,54,240
1322,A,Z,L,77,985
1323,B,Y,I,74,932
1324,B,Y,L,66,898
1325,B,X,L,76,668
1326,B,Z,I,37,596
1327,B,X,I,27,580
1328,A,Z,J,92,445
1329,A,Z,K,74,426
1330,B,X,L,73,519
1331,A,Z,K,78,730
1332,B,X,L,66,859
1333,B,Y,I,34,922
1334,A,X,K,51,898
1335,A,Y,K,56,623
1336,A,Y,I,23,395
1337,A,X,J,30,285
1338,B,Z,I,95,380
1339,A,X,I,41,830
1340,A,X,L,94,765
1341,B,Z,J,26,962
1342,B,X,I,14,915
1343,A,Y,I,49,470
1344,A,Z,K,94,933
1345,A,Z,K,57,600
1346,B,Z,L,21,351
1347,A,Z,I,28,530
1348,A,Y,I,59,963
1349,B,Z,K,95,955
1350,A,Z,I,59,598
1351,B,X,I,10,176
1352,A,Z,K,38,857
1353,B,Y,K,69,744
1354,B,Y,L,55,686
1355,B,X,J,92,329
1356,A,Y,L,17,876
1357,A,Z,L,85,856
1358,B,Y,L,32,412
1359,A,X,L,22,441
1360,A,Y,K,87,660
1361,B,X,L,86,454
1362,A,X,L,70,930
1363,B,X,J,85,467
1364,A,Z,K,76,138
1365,B,Z,K,17,339
1366,A,Z,L,61,344
1367,A,Y,K,80,128
1368,A,Y,J,97,714
1369,A,X,L,58,449
1370,A,Z,J,60,745
1371,A,Z,K,29,285
1372,B,X,J,12,387
1373,B,X,I,32,376
1374,B,Z,K,50,474
1375,A,Y,K,32,333
1376,A,X,K,18,442
1377,A,Y,L,42,866
1378,A,Y,L,93,569
1379,A,Z,L,82,697
1380,A,Z,J,63,355
1381,B,Y,J,59,461
1382,B,Y,J,89,236
1383,B,Z,I,38,807
1384,A,Z,K,94,894
1385,B,Z,I,22,327
1386,B,X,I,76,954
1387,B,Z,J,74,643
1388,A,Y,J,28,985
1389,A,Y,L,52,864
1390,A,Z,J,75,915
1391,B,Z,J,43,462
1392,A,Y,J,35,418
1393,B,X,J,96,271
1394,B,Z,I,63,126
1395,A,Z,K,19,646
1396,B,Z,K,100,329
1397,A,Y,L,68,488
1398,A,X,L,65,975
1399,A,Z,J,95,630
1400,B,Y,K,15,142
1401,A,Y,J,73,631
1402,B,X,L,32,646
1403,A,Z,J,59,179
1404,B,Z,I,48,963
1405,A,X,L,15,300
1406,A,Z,I,32,289
1407,A,Z,I,64,954
1408,B,X,L,85,989
1409,A,Y,I,43,895
1410,A,X,J,54,837
1411,A,X,K,22,493
1412,B,X,K,73,425
1413,B,Y,K,39,968
1414,B,Y,I,59,759
1415,B,Z,L,94,731
1416,A,X,L,47,875
1417,A,X,K,70,103
1418,A,Z,I,34,830
1419,A,Z,K,72,938
1420,A,Y,L,77,962
1421,A,X,L,77,677
1422,A,X,K,45,829
1423,A,X,I,36,494
1424,B,X,K,56,745
1425,A,X,I,61,611
1426,A,Y,I,24,656
1427,B,Z,I,41,417
1428,A,Z,K,78,631
1429,A,Z,J,54,796
1430,A,Y,I,82,633
1431,B,Y,J,60,447
1432,A,Y,K,41,188
1433,A,Y,J,15,878
1434,A,X,I,71,535
1435,A,Z,I,37,230
1436,B,Z,L,87,170
1437,A,Y,L,49,514
1438,B,X,I,16,406
1439,B,Y,J,84,438
1440,B,X,I,27,552
1441,A,Z,K,61,506
1442,A,Y,L,76,814
1443,B,Y,K,68,446
1444,A,Z,L,39,882
1445,B,Z,K,25,215
1446,A,Y,J,84,809
1447,B,Z,I,85,472
1448,A,Y,I,97,898
1449,A,Z,K,100,684
1450,B,Z,K,44,622
1451,A,X,I,23,621
1452,B,Z,L,54,195
1453,A,Y,J,63,531
1454,B,Y,K,69,220
1455,A,Y,J,14,648
1456,A,X,K,23,424
1457,B,Y,I,95,744
1458,A,Z,J,67,771
1459,A,Z,L,59,725
1460,B,Y,L,22,679
1461,A,X,I,99,705
1462,A,Y,J,10,940
1463,B,Z,I,20,649
1464,B,Y,L,72,650
1465,B,X,J,52,500
1466,B,Y,J,60,690
1467,A,Y,L,36,852
1468,A,X,K,46,957
1469,A,Y,L,23,120
1470,A,Z,J,17,594
1471,B,Z,J,68,735
1472,B,Y,I,22,707
1473,B,Z,J,54,795
1474,B,X,I,78,570
1475,B,X,I,36,613
1476,B,Z,K,54,396
1477,B,Z,L,94,225
1478,B,X,K,93,446
1479,B,Z,J,35,810
1480,A,Z,L,21,798
1481,A,X,L,58,155
1482,A,X,L,37,547
1483,B,Y,J,45,730
1484,B,Z,K,31,344
1485,B,Y,K,19,164
1486,B,Y,J,70,552
1487,A,X,K,16,222
1488,A,Z,I,41,775
1489,A,X,I,99,959
1490,B,Y,K,52,195
1491,A,Z,L,25,376
1492,A,X,K,84,821
1493,A,Y,I,14,322
1494,B,Z,K,22,954
1495,B,Z,L,20,874
1496,B,X,K,48,346
1497,A,Y,K,15,513
1498,A,Z,J,73,428
1499,B,Y,I,75,343
1500,A,Z,J,63,247
1501,A,Z,L,36,640
1502,A,X,L,31,140
1503,B,Z,K,61,883
1504,B,Y,K,99,970
1505,A,X,I,42,341
1506,A,X,K,44,384
1507,A,Y,J,73,236
1508,B,Z,I,78,116
1509,B,Y,J,33,590
1510,A,X,J,19,838
1511,A,X,J,94,348
1512,A,X,J,16,756
1513,B,Z,J,59,887
1514,A,X,K,54,762
1515,B,Z,L,36,620
1516,A,X,L,96,850
1517,B,X,L,72,253
1518,B,Z,L,54,405
1519,A,Z,K,40,809
1520,B,Y,L,55,560
1521,A,Y,K,57,951
1522,B,X,I,46,472
1523,B,Y,L,66,589
1524,B,X,J,35,387
1525,A,Y,K,96,585
1526,B,Z,J,38,817
1527,B,X,K,26,512
1528,B,Z,I,64,397
1529,B,Y,L,60,689
1530,A,Z,J,91,999
1531,A,Z,I,82,676
1532,A,X,L,17,717
1533,A,Y,K,13,769
1534,A,Z,J,85,146
1535,B,Y,L,44,611
1536,B,Z,J,67,677
1537,B,X,J,61,845
1538,A,Z,K,81,854
1539,A,X,I,27,549
1540,A,X,L,43,571
1541,B,X,J,41,973
1542,A,Y,I,94,543
1543,A,Y,L,78,406
1544,B,Z,L,55,442
1545,B,X,J,86,518
1546,A,Y,J,90,228
1547,A,Z,I,27,633
1548,A,Y,K,56,555
1549,B,Z,K,26,549
1550,B,Z,J,73,319
1551,A,Y,I,36,257
1552,B,Z,L,81,461
1553,B,Z,I,17,520
1554,A,X,I,38,708
1555,B,Y,K,51,956
1556,B,Z,J,73,677
1557,A,Y,I,13,272
1558,A,X,J,30,716
1559,B,X,I,56,278
1560,A,Y,K,86,398
1561,A,X,J,82,800
1562,B,Y,J,17,329
1563,A,Z,I,66,246
1564,A,Y,K,32,895
1565,B,Y,L,67,966
1566,A,X,I,95,956
1567,B,X,K,57,981
1568,B,Z,I,14,379
1569,B,X,K,15,436
1570,B,Y,I,73,729
1571,A,Z,K,52,612
1572,A,Y,J,30,587
1573,B,Y,I,45,937
1574,A,Y,K,34,264
1575,A,X,I,16,498
1576,A,Y,J,10,429
1577,A,X,J,31,327
1578,B,X,K,75,247
1579,A,Z,J,62,836
1580,B,Z,J,97,559
1581,A,X,J,76,388
1582,A,Y,I,55,344
1583,B,Z,I,18,553
1584,B,X,I,36,879
1585,B,X,I,80,890
1586,A,Y,L,40,987
1587,B,Z,J,28,132
1588,A,Z,I,64,746
1589,A,Y,L,95,144
1590,A,Z,I,18,772
1591,B,Y,J,86,941
1592,B,Y,I,99,146
1593,A,Z,J,95,135
1594,A,Z,J,96,539
1595,A,Y,L,30,927
1596,A,X,J,90,191
1597,A,Y,L,64,496
1598,B,Y,K,86,395
1599,A,Z,I,66,918
1600,B,Y,L,15,578
1601,B,Y,K,91,516
1602,A,X,J,34,169
1603,A,Y,L,45,178
1604,B,X,K,42,464
1605,B,Z,L,34,825
1606,B,X,K,86,526
1607,A,Y,I,61,235
1608,A,Y,L,35,139
1609,B,Y,L,63,468
1610,B,Y,I,19,392
1611,A,X,I,55,343
1612,A,Y,K,58,900
1613,A,X,L,53,451
1614,B,X,K,67,514
1615,B,Z,L,22,935
1616,B,Y,J,76,590
1617,B,Y,I,15,223
1618,B,Y,K,27,128
1619,A,Y,K,46,687
1620,A,Z,K,11,870
1621,A,Z,I,46,563
1622,A,Z,I,17,119
1623,B,Y,J,71,142
1624,B,Z,I,59,159
1625,B,X,K,100,652
1626,A,Z,J,24,650
1627,B,Y,I,36,563
1628,B,X,J,62,186
1629,B,Z,J,12,170
1630,A,Y,L,10,145
1631,A,X,K,19,118
1632,B,Z,K,10,438
1633,B,Z,J,48,727
1634,B,X,K,67,381
1635,A,X,L,43,122
1636,A,Y,I,76,482
1637,A,Z,I,57,218
1638,B,Z,I,10,436
1639,A,X,I,50,393
1640,A,Y,K,16,328
1641,B,Z,L,17,774
1642,A,Z,L,73,658
1643,B,X,J,10,540
1644,A,Z,K,33,933
1645,B,Y,L,53,569
1646,B,X,I,65,448
1647,B,X,L,23,646
1648,A,Y,I,82,799
1649,B,Z,J,27,334
1650,A,Y,K,18,793
1651,A,X,J,68,247
1652,A,Z,K,100,601
1653,A,Z,K,93,630
1654,B,Z,I,96,345
1655,B,Y,J,72,916
1656,B,Z,L,73,697
1657,A,Y,K,24,478
1658,A,X,L,73,115
1659,B,X,J,62,624
1660,A,Y,J,55,953
1661,A,Y,K,58,351
1662,A,X,J,63,773
1663,B,X,I,90,617
1664,B,Z,L,84,601
1665,B,Z,I,41,622
1666,B,Z,I,84,583
1667,B,X,K,100,294
1668,A,Y,J,39,308
1669,A,X,L,13,145
1670,A,X,I,59,134
1671,B,X,J,48,543
1672,B,X,I,47,537
1673,B,X,I,57,967
1674,A,X,I,65,257
1675,B,X,L,32,879
1676,B,Z,L,74,497
1677,A,Z,I,56,937
1678,A,Z,J,88,748
1679,B,X,I,28,232
1680,A,Z,K,82,709
1681,B,X,I,97,532
1682,A,X,L,72,915
1683,A,Z,L,87,147
1684,A,Y,I,21,530
1685,B,Z,L,91,656
1686,B,Y,K,41,188
1687,B,Y,I,76,620
1688,A,X,J,22,848
1689,A,Z,J,28,305
1690,A,Z,J,32,393
1691,A,X,J,20,539
1692,B,Y,I,82,937
1693,A,Z,K,87,753
1694,A,Z,K,11,805
1695,B,Y,L,22,855
1696,B,Y,J,66,800
1697,A,Z,I,70,953
1698,A,X,J,83,130
1699,A,Z,K,64,658
1700,A,Z,K,94,374
1701,A,Z,I,72,152
1702,A,Y,L,33,330
1703,A,Y,J,83,839
1704,A,Z,J,74,438
1705,B,X,L,65,382
1706,A,Z,I,24,525
1707,A,Z,K,78,260
1708,A,Y,L,76,278
1709,A,Y,L,50,987
1710,B,Y,K,93,221
1711,B,X,J,14,819
1712,B,X,I,30,485
1713,A,X,J,31,904
1714,A,Y,J,30,353
1715,A,X,I,44,530
1716,A,Z,J,45,765
1717,A,X,L,61,322
1718,B,X,L,85,261
1719,A,Y,I,94,500
1720,A,Z,J,80,821
1721,A,X,L,83,374
1722,A,Y,L,15,606
1723,A,Z,K,97,296
1724,A,X,K,45,649
1725,A,X,K,16,505
1726,B,Y,L,49,468
1727,A,X,L,87,817
1728,A,Z,K,17,702
1729,A,X,I,83,132
1730,B,Y,K,15,946
1731,B,Y,K,73,580
1732,A,X,K,21,331
1733,B,Y,J,47,547
1734,B,Y,J,20,120
1735,B,Z,K,36,571
1736,A,Y,K,68,309
1737,B,Y,K,19,100
1738,B,Z,K,92,477
1739,B,Z,L,85,599
1740,A,Z,K,48,320
1741,A,Z,J,32,851
1742,B,Z,J,98,896
1743,B,X,I,95,120
1744,A,Z,J,72,304
1745,A,Z,I,80,745
1746,B,X,J,18,425
1747,A,X,I,88,323
1748,B,Y,K,64,998
1749,A,Y,I,97,154
1750,A,X,L,58,201
1751,B,Z,K,25,273
1752,A,X,J,39,220
1753,B,X,J,76,284
1754,B,Z,K,55,623
1755,B,X,I,17,786
1756,B,Z,K,62,713
1757,B,Z,L,23,835
1758,A,Y,K,22,557
1759,A,X,K,12,531
1760,A,Z,L,53,669
1761,A,Y,J,37,920
1762,A,Y,L,64,562
1763,B,Z,J,24,251
1764,B,X,I,51,826
1765,A,Y,I,22,448
1766,A,Y,L,31,606
1767,A,X,K,91,801
1768,B,Z,I,61,465
1769,A,Z,K,32,571
1770,A,Y,J,100,317
1771,B,Z,K,95,442
1772,A,Y,L,48,701
1773,A,Y,I,99,1000
1774,B,Z,I,83,990
1775,A,Y,K,41,849
1776,B,Z,I,68,925
1777,B,Z,K,73,400
1778,B,Y,K,11,810
1779,A,Y,I,62,323
1780,B,X,K,62,579
1781,A,Z,K,74,879
1782,B,X,K,68,940
1783,B,Z,J,75,686
1784,A,Y,L,33,103
1785,A,Y,K,51,958
1786,A,Z,I,24,170
1787,B,X,J,98,939
1788,B,X,K,55,951
1789,B,Z,J,23,574
1790,A,Y,I,89,193
1791,B,Y,L,16,383
1792,B,Y,I,35,858
1793,A,Y,K,34,990
1794,B,Y,K,23,613
1795,B,Y,J,67,773
1796,A,Y,L,54,186
1797,A,Y,J,60,646
1798,B,Y,L,46,359
1799,B,X,J,73,612
1800,A,Y,L,30,636
1801,A,X,L,44,246
1802,B,X,J,81,404
1803,A,Z,J,15,754
1804,A,Z,J,28,794
1805,A,X,L,80,988
1806,B,Z,J,23,904
1807,B,Y,I,90,448
1808,A,Y,L,64,693
1809,A,X,I,38,679
1810,A,Y,L,33,226
1811,A,Y,L,88,931
1812,A,X,L,55,322
1813,B,X,L,17,205
1814,B,Z,I,41,903
1815,A,X,L,46,729
1816,B,Z,L,54,701
1817,B,Z,K,28,519
1818,A,Z,K,56,144
1819,A,Z,I,96,741
1820,B,X,K,68,735
1821,A,Y,L,10,587
1822,A,Z,K,73,930
1823,A,Z,I,15,848
1824,B,Y,K,52,852
1825,A,Z,K,91,119
1826,A,X,L,52,558
1827,A,Y,J,35,156
1828,B,Z,L,37,525
1829,B,Z,I,75,507
1830,A,Y,J,68,413
1831,B,X,J,89,278
1832,B,Y,L,28,440
1833,A,Y,J,62,936
1834,A,X,K,60,110
1835,B,X,L,82,303
1836,B,Y,K,40,700
1837,B,Y,L,85,287
1838,A,Y,L,13,179
1839,B,Z,L,39,831
1840,A,Z,J,60,192
1841,A,X,L,48,868
1842,A,X,K,88,189
1843,B,Z,J,78,815
1844,A,Z,J,17,572
1845,A,X,L,48,745
1846,A,Y,I,14,308
1847,A,X,J,85,873
1848,B,Y,K,81,365
1849,A,X,K,51,864
1850,B,X,I,55,825
1851,B,X,J,15,334
1852,B,Y,I,29,680
1853,B,Y,L,68,252
1854,B,Z,L,61,622
1855,B,Z,K,11,652
1856,A,Y,J,13,981
1857,B,Y,K,82,773
1858,B,X,J,90,946
1859,B,X,J,72,796
1860,A,X,I,61,819
1861,A,Z,J,25,318
1862,A,X,J,47,555
1863,A,X,I,80,403
1864,B,Z,J,71,382
1865,A,Y,K,32,916
1866,A,X,I,79,609
1867,A,Z,I,74,429
1868,B,X,I,79,626
1869,B,Y,J,34,280
1870,B,Z,L,98,158
1871,B,X,J,21,544
1872,A,Z,J,46,837
1873,A,X,L,80,226
1874,B,Z,I,87,490
1875,B,X,J,45,197
1876,A,X,J,28,792
1877,A,X,J,73,948
1878,A,Z,J,42,546
1879,A,X,J,22,933
1880,B,X,K,61,373
1881,B,Z,L,89,448
1882,B,X,K,59,863
1883,A,Z,L,12,763
1884,A,Y,J,62,403
1885,A,X,J,10,511
1886,B,Y,K,60,327
1887,A,Z,K,11,349
1888,B,Y,K,90,476
1889,B,X,K,28,380
1890,A,Y,I,13,473
1891,B,X,L,37,593
1892,A,Y,K,56,414
1893,B,Y,K,59,898
1894,A,X,L,71,232
1895,A,Y,L,59,962
1896,B,Z,K,31,248
1897,A,Z,L,85,148
1898,A,Z,K,90,212
1899,B,Z,K,90,971
1900,B,X,I,58,977
1901,B,X,K,87,822
1902,A,Z,K,45,980
1903,A,X,L,69,116
1904,A,X,K,25,240
1905,A,Y,J,28,398
1906,A,Z,J,24,316
1907,B,Z,I,75,108
1908,A,Y,J,43,435
1909,B,Z,I,47,271
1910,A,Z,L,14,902
1911,B,X,L,26,990
1912,B,X,I,10,777
1913,B,X,I,17,904
1914,B,Y,J,91,129
1915,A,Y,K,92,463
1916,A,X,I,17,808
1917,A,Y,L,81,611
1918,B,Z,L,94,537
1919,A,X,J,24,146
1920,B,Y,K,14,447
1921,A,Z,K,81,761
1922,B,Z,J,100,688
1923,A,Y,I,83,242
1924,A,Z,K,69,976
1925,B,Y,I,96,525
1926,A,Z,L,93,175
1927,B,Z,I,68,485
1928,B,X,I,79,213
1929,B,Y,K,38,948
1930,B,Z,I,53,656
1931,A,Y,J,43,347
1932,A,Y,L,71,701
1933,A,X,J,51,810
1934,A,Y,L,64,517
1935,B,X,J,58,774
1936,A,Z,L,62,316
1937,A,Y,I,10,301
1938,B,Z,L,22,160
1939,B,Y,K,50,361
1940,B,Y,I,72,651
1941,A,Z,K,50,713
1942,B,X,I,48,274
1943,B,Z,J,74,451
1944,B,Z,L,77,275
1945,B,Z,K,96,333
1946,A,X,J,72,516
1947,A,Z,L,31,306
1948,A,X,L,26,319
1949,A,X,L,51,652
1950,A,X,I,91,346
1951,B,Z,J,80,310
1952,A,Z,I,71,855
1953,A,Z,J,87,992
1954,A,Y,I,75,457
1955,A,Z,J,85,222
1956,A,X,I,87,279
1957,B,Z,K,31,498
1958,B,Y,L,39,239
1959,A,Z,J,11,672
1960,B,Z,J,28,847
1961,B,X,I,96,290
1962,A,Z,L,42,614
1963,A,X,K,58,517
1964,A,Z,K,26,942
1965,A,X,L,99,960
1966,B,Y,I,12,965
1967,A,X,K,27,103
1968,A,Y,J,15,194
1969,B,Y,L,58,102
1970,A,Z,J,64,377
1971,A,Y,K,24,267
1972,A,X,I,75,888
1973,A,Y,I,75,333
1974,A,Z,L,56,689
1975,A,X,I,77,848
1976,A,Y,K,74,102
1977,B,Y,L,32,100
1978,A,Z,I,74,983
1979,B,Y,K,36,283
1980,B,Y,J,91,300
1981,B,Y,K,65,265
1982,A,Z,J,86,813
1983,A,Y,I,52,871
1984,B,Y,J,44,860
1985,B,X,I,18,275
1986,A,Y,K,69,245
1987,B,X,I,10,781
1988,A,Y,K,81,313
1989,A,X,L,77,517
1990,A,X,L,87,890
1991,B,Z,I,76,801
1992,B,Z,L,64,160
1993,A,Z,L,45,478
1994,A,Z,L,94,864
1995,A,Z,L,65,664
1996,B,Y,I,86,518
1997,B,Z,K,60,405
1998,B,X,L,14,988
1999,B,Z,I,28,620
2000,A,Y,J,48,850
2001,A,X,I,85,417
2002,A,Z,L,79,182
2003,B,Y,K,95,918
2004,A,X,K,33,739
2005,B,X,L,56,340
2006,A,Z,K,47,473
2007,A,X,K,74,326
2008,A,Y,I,40,649
2009,B,X,K,53,732
2010,A,X,K,72,554
2011,B,X,L,72,522
2012,B,X,K,45,620
2013,B,Z,J,86,558
2014,B,X,I,17,946
2015,B,Y,L,85,597
2016,A,Y,K,16,874
2017,B,Z,J,62,484
2018,A,Z,L,37,342
2019,B,Z,K,23,304
2020,A,X,L,76,238
2021,B,X,L,97,750
2022,A,Z,L,87,854
2023,A,Z,K,30,437
2024,A,Z,J,26,519
2025,B,Z,K,32,481
2026,B,Y,L,79,375
2027,A,X,L,44,584
2028,B,Y,I,61,313
2029,A,X,K,55,185
2030,B,Y,K,36,741
2031,A,Y,K,71,298
2032,A,Z,J,51,746
2033,B,Z,J,28,637
2034,B,X,J,85,330
2035,A,Z,L,68,635
2036,A,Z,L,82,727
2037,A,Y,K,88,858
2038,B,Y,K,29,455
2039,A,X,K,17,491
2040,B,Z,K,98,718
2041,B,X,J,34,601
2042,B,Y,I,21,319
2043,A,Z,L,59,337
2044,B,Z,I,84,545
2045,B,Z,L,58,480
2046,A,Y,K,27,916
2047,B,Z,I,15,362
2048,B,Y,I,87,680
2049,A,Z,I,78,630
2050,B,X,J,43,212
2051,B,Z,L,54,192
2052,B,Y,K,26,205
2053,A,Z,J,42,682
2054,B,Z,J,97,680
2055,B,X,I,85,265
2056,B,X,L,41,692
2057,B,Z,J,100,980
2058,B,Z,J,29,867
2059,A,Z,I,26,375
2060,B,Y,J,90,658
2061,B,X,K,75,838
2062,B,Z,J,23,712
2063,B,Y,L,98,967
2064,A,Y,J,80,285
2065,B,Z,J,27,421
2066,A,Z,K,33,356
2067,A,Z,K,96,582
2068,A,Z,I,80,232
2069,B,Y,I,64,275
2070,A,Z,I,43,165
2071,B,Y,J,52,676
2072,A,Y,J,26,183
2073,B,Z,I,48,562
2074,B,Y,I,56,484
2075,A,X,I,57,709
2076,A,Z,L,15,275
2077,A,Z,I,87,828
2078,B,X,K,34,220
2079,B,Y,J,38,896
2080,B,Y,L,51,882
2081,B,X,K,76,745
2082,B,Y,J,83,708
2083,A,Y,L,71,119
2084,B,Y,L,79,159
2085,A,Y,J,58,289
2086,B,Y,L,77,154
2087,A,Y,I,49,691
2088,B,X,J,91,420
2089,B,X,J,20,806
2090,A,Z,J,74,529
2091,A,Y,K,61,158
2092,A,Y,K,58,566
2093,A,Y,I,99,179
2094,B,Z,I,68,659
2095,B,X,I,20,969
2096,B,Y,J,43,842
2097,A,X,L,17,291
2098,A,X,J,94,275
2099,B,Z,K,51,449
2100,B,Y,I,68,659
2101,A,Y,I,62,796
2102,B,Z,I,84,107
2103,A,Z,K,20,869
2104,A,Y,I,22,446
2105,B,X,J,83,503
2106,B,Z,J,20,541
2107,A,Y,K,16,533
2108,A,Y,J,19,586
2109,B,Z,K,55,200
2110,A,Y,K,52,331
2111,A,Z,L,79,597
2112,B,X,J,30,380
2113,A,Y,L,81,300
2114,B,X,J,88,857
2115,B,Y,I,92,934
2116,B,Y,K,63,241
2117,B,X,L,49,967
2118,B,X,J,59,107
2119,A,Z,L,23,970
2120,B,X,J,40,982
